time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2020-09-16 17:00:00,133.0,102.0,147.0,10.0
2020-09-16 18:00:00,47.0,37.0,50.0,0.0
2020-09-16 19:00:00,3.0,2.0,0.0,0.0
2020-09-16 20:00:00,0.0,0.0,0.0,0.0
2020-09-16 21:00:00,0.0,0.0,0.0,0.0
2020-09-16 22:00:00,0.0,0.0,0.0,0.0
2020-09-16 23:00:00,0.0,0.0,0.0,0.0
2020-09-17 00:00:00,0.0,0.0,0.0,0.0
2020-09-17 01:00:00,0.0,0.0,0.0,0.0
2020-09-17 02:00:00,0.0,0.0,0.0,0.0
2020-09-17 03:00:00,0.0,0.0,0.0,0.0
2020-09-17 04:00:00,0.0,0.0,0.0,0.0
2020-09-17 05:00:00,0.0,0.0,0.0,0.0
2020-09-17 06:00:00,0.0,0.0,0.0,0.0
2020-09-17 07:00:00,1.0,0.0,0.0,0.0
2020-09-17 08:00:00,10.0,3.0,0.0,10.0
2020-09-17 09:00:00,42.0,26.0,34.0,25.0
2020-09-17 10:00:00,151.0,100.0,161.0,17.0
2020-09-17 11:00:00,209.0,161.0,229.0,50.0
2020-09-17 12:00:00,195.0,144.0,211.0,69.0
2020-09-17 13:00:00,234.0,186.0,255.0,87.0
2020-09-17 14:00:00,180.0,136.0,194.0,52.0
2020-09-17 15:00:00,295.0,212.0,316.0,35.0
2020-09-17 16:00:00,172.0,135.0,189.0,47.0
2020-09-17 17:00:00,134.0,106.0,149.0,29.0
2020-09-17 18:00:00,36.0,26.0,32.0,8.0
2020-09-17 19:00:00,2.0,1.0,0.0,0.0
2020-09-17 20:00:00,0.0,0.0,0.0,0.0
2020-09-17 21:00:00,0.0,0.0,0.0,0.0
2020-09-17 22:00:00,0.0,0.0,0.0,0.0
2020-09-17 23:00:00,0.0,0.0,0.0,0.0
2020-09-18 00:00:00,0.0,0.0,0.0,0.0
2020-09-18 01:00:00,0.0,0.0,0.0,0.0
2020-09-18 02:00:00,0.0,0.0,0.0,0.0
2020-09-18 03:00:00,0.0,0.0,0.0,0.0
2020-09-18 04:00:00,0.0,0.0,0.0,0.0
2020-09-18 05:00:00,0.0,0.0,0.0,0.0
2020-09-18 06:00:00,0.0,0.0,0.0,0.0
2020-09-18 07:00:00,5.0,2.0,0.0,0.0
2020-09-18 08:00:00,50.0,32.0,37.0,2.0
2020-09-18 09:00:00,126.0,101.0,135.0,25.0
2020-09-18 10:00:00,388.0,313.0,436.0,61.0
2020-09-18 11:00:00,536.0,391.0,589.0,105.0
2020-09-18 12:00:00,635.0,475.0,697.0,150.0
2020-09-18 13:00:00,680.0,511.0,750.0,145.0
2020-09-18 14:00:00,681.0,510.0,749.0,126.0
2020-09-18 15:00:00,628.0,473.0,703.0,158.0
2020-09-18 16:00:00,490.0,399.0,597.0,184.0
2020-09-18 17:00:00,281.0,273.0,421.0,51.0
2020-09-18 18:00:00,115.0,65.0,183.0,13.0
2020-09-18 19:00:00,1.0,0.0,2.0,1.0
2020-09-18 20:00:00,0.0,0.0,0.0,0.0
2020-09-18 21:00:00,0.0,0.0,0.0,0.0
2020-09-18 22:00:00,0.0,0.0,0.0,0.0
2020-09-18 23:00:00,0.0,0.0,0.0,0.0
2020-09-19 00:00:00,0.0,0.0,0.0,0.0
2020-09-19 01:00:00,0.0,0.0,0.0,0.0
2020-09-19 02:00:00,0.0,0.0,0.0,0.0
2020-09-19 03:00:00,0.0,0.0,0.0,0.0
2020-09-19 04:00:00,0.0,0.0,0.0,0.0
2020-09-19 05:00:00,0.0,0.0,0.0,0.0
2020-09-19 06:00:00,0.0,0.0,0.0,0.0
2020-09-19 07:00:00,4.0,1.0,0.0,3.0
2020-09-19 08:00:00,56.0,36.0,42.0,49.0
2020-09-19 09:00:00,147.0,109.0,159.0,140.0
2020-09-19 10:00:00,295.0,237.0,342.0,223.0
2020-09-19 11:00:00,209.0,130.0,241.0,273.0
2020-09-19 12:00:00,390.0,293.0,427.0,299.0
2020-09-19 13:00:00,563.0,413.0,611.0,287.0
2020-09-19 14:00:00,625.0,480.0,687.0,237.0
2020-09-19 15:00:00,616.0,465.0,680.0,219.0
2020-09-19 16:00:00,482.0,394.0,588.0,144.0
2020-09-19 17:00:00,280.0,276.0,427.0,73.0
2020-09-19 18:00:00,113.0,64.0,189.0,27.0
2020-09-19 19:00:00,1.0,0.0,0.0,3.0
2020-09-19 20:00:00,0.0,0.0,0.0,0.0
2020-09-19 21:00:00,0.0,0.0,0.0,0.0
2020-09-19 22:00:00,0.0,0.0,0.0,0.0
2020-09-19 23:00:00,0.0,0.0,0.0,0.0
2020-09-20 00:00:00,0.0,0.0,0.0,0.0
2020-09-20 01:00:00,0.0,0.0,0.0,0.0
2020-09-20 02:00:00,0.0,0.0,0.0,0.0
2020-09-20 03:00:00,0.0,0.0,0.0,0.0
2020-09-20 04:00:00,0.0,0.0,0.0,0.0
2020-09-20 05:00:00,0.0,0.0,0.0,0.0
2020-09-20 06:00:00,0.0,0.0,0.0,0.0
2020-09-20 07:00:00,4.0,1.0,0.0,3.0
2020-09-20 08:00:00,50.0,31.0,41.0,46.0
2020-09-20 09:00:00,205.0,144.0,222.0,143.0
2020-09-20 10:00:00,384.0,286.0,418.0,234.0
2020-09-20 11:00:00,529.0,400.0,579.0,299.0
2020-09-20 12:00:00,627.0,471.0,681.0,333.0
2020-09-20 13:00:00,669.0,503.0,727.0,340.0
2020-09-20 14:00:00,671.0,495.0,726.0,327.0
2020-09-20 15:00:00,604.0,450.0,665.0,286.0
2020-09-20 16:00:00,482.0,394.0,588.0,209.0
2020-09-20 17:00:00,280.0,276.0,427.0,124.0
2020-09-20 18:00:00,113.0,64.0,189.0,28.0
2020-09-20 19:00:00,1.0,0.0,0.0,0.0
2020-09-20 20:00:00,0.0,0.0,0.0,0.0
2020-09-20 21:00:00,0.0,0.0,0.0,0.0
2020-09-20 22:00:00,0.0,0.0,0.0,0.0
2020-09-20 23:00:00,0.0,0.0,0.0,0.0
2020-09-21 00:00:00,0.0,0.0,0.0,0.0
2020-09-21 01:00:00,0.0,0.0,0.0,0.0
2020-09-21 02:00:00,0.0,0.0,0.0,0.0
2020-09-21 03:00:00,0.0,0.0,0.0,0.0
2020-09-21 04:00:00,0.0,0.0,0.0,0.0
2020-09-21 05:00:00,0.0,0.0,0.0,0.0
2020-09-21 06:00:00,0.0,0.0,0.0,0.0
2020-09-21 07:00:00,6.0,2.0,0.0,3.0
2020-09-21 08:00:00,75.0,54.0,72.0,47.0
2020-09-21 09:00:00,160.0,114.0,172.0,140.0
2020-09-21 10:00:00,266.0,197.0,287.0,227.0
2020-09-21 11:00:00,379.0,273.0,413.0,264.0
2020-09-21 12:00:00,654.0,474.0,710.0,303.0
2020-09-21 13:00:00,558.0,409.0,608.0,230.0
2020-09-21 14:00:00,607.0,455.0,658.0,218.0
2020-09-21 15:00:00,601.0,457.0,670.0,174.0
2020-09-21 16:00:00,444.0,366.0,545.0,181.0
2020-09-21 17:00:00,230.0,217.0,320.0,139.0
2020-09-21 18:00:00,44.0,28.0,52.0,27.0
2020-09-21 19:00:00,3.0,2.0,1.0,0.0
2020-09-21 20:00:00,0.0,0.0,0.0,0.0
2020-09-21 21:00:00,0.0,0.0,0.0,0.0
2020-09-21 22:00:00,0.0,0.0,0.0,0.0
2020-09-21 23:00:00,0.0,0.0,0.0,0.0
2020-09-22 00:00:00,0.0,0.0,0.0,0.0
2020-09-22 01:00:00,0.0,0.0,0.0,0.0
2020-09-22 02:00:00,0.0,0.0,0.0,0.0
2020-09-22 03:00:00,0.0,0.0,0.0,0.0
2020-09-22 04:00:00,0.0,0.0,0.0,0.0
2020-09-22 05:00:00,0.0,0.0,0.0,0.0
2020-09-22 06:00:00,0.0,0.0,0.0,0.0
2020-09-22 07:00:00,2.0,1.0,0.0,1.0
2020-09-22 08:00:00,35.0,19.0,17.0,33.0
2020-09-22 09:00:00,217.0,151.0,236.0,75.0
2020-09-22 10:00:00,402.0,299.0,441.0,160.0
2020-09-22 11:00:00,540.0,405.0,595.0,219.0
2020-09-22 12:00:00,640.0,474.0,692.0,113.0
2020-09-22 13:00:00,684.0,508.0,739.0,104.0
2020-09-22 14:00:00,669.0,493.0,727.0,118.0
2020-09-22 15:00:00,599.0,450.0,670.0,215.0
2020-09-22 16:00:00,439.0,365.0,551.0,236.0
2020-09-22 17:00:00,247.0,235.0,364.0,127.0
2020-09-22 18:00:00,91.0,55.0,134.0,25.0
2020-09-22 19:00:00,0.0,0.0,0.0,0.0
2020-09-22 20:00:00,0.0,0.0,0.0,0.0
2020-09-22 21:00:00,0.0,0.0,0.0,0.0
2020-09-22 22:00:00,0.0,0.0,0.0,0.0
2020-09-22 23:00:00,0.0,0.0,0.0,0.0
2020-09-23 00:00:00,0.0,0.0,0.0,0.0
2020-09-23 01:00:00,0.0,0.0,0.0,0.0
2020-09-23 02:00:00,0.0,0.0,0.0,0.0
2020-09-23 03:00:00,0.0,0.0,0.0,0.0
2020-09-23 04:00:00,0.0,0.0,0.0,0.0
2020-09-23 05:00:00,0.0,0.0,0.0,0.0
2020-09-23 06:00:00,0.0,0.0,0.0,0.0
2020-09-23 07:00:00,3.0,1.0,0.0,0.0
2020-09-23 08:00:00,57.0,37.0,52.0,32.0
2020-09-23 09:00:00,145.0,104.0,152.0,93.0
2020-09-23 10:00:00,252.0,187.0,269.0,101.0
2020-09-23 11:00:00,324.0,233.0,339.0,156.0
2020-09-23 12:00:00,528.0,375.0,550.0,148.0
2020-09-23 13:00:00,584.0,432.0,625.0,162.0
2020-09-23 14:00:00,497.0,371.0,533.0,140.0
2020-09-23 15:00:00,502.0,366.0,541.0,154.0
2020-09-23 16:00:00,460.0,368.0,544.0,59.0
2020-09-23 17:00:00,211.0,199.0,288.0,27.0
2020-09-23 18:00:00,46.0,31.0,49.0,4.0
2020-09-23 19:00:00,0.0,0.0,0.0,0.0
2020-09-23 20:00:00,0.0,0.0,0.0,0.0
2020-09-23 21:00:00,0.0,0.0,0.0,0.0
2020-09-23 22:00:00,0.0,0.0,0.0,0.0
2020-09-23 23:00:00,0.0,0.0,0.0,0.0
2020-09-24 00:00:00,0.0,0.0,0.0,0.0
2020-09-24 01:00:00,0.0,0.0,0.0,0.0
2020-09-24 02:00:00,0.0,0.0,0.0,0.0
2020-09-24 03:00:00,0.0,0.0,0.0,0.0
2020-09-24 04:00:00,0.0,0.0,0.0,0.0
2020-09-24 05:00:00,0.0,0.0,0.0,0.0
2020-09-24 06:00:00,0.0,0.0,0.0,0.0
2020-09-24 07:00:00,4.0,1.0,0.0,1.0
2020-09-24 08:00:00,74.0,50.0,70.0,53.0
2020-09-24 09:00:00,238.0,170.0,253.0,60.0
2020-09-24 10:00:00,326.0,247.0,353.0,103.0
2020-09-24 11:00:00,505.0,350.0,538.0,152.0
2020-09-24 12:00:00,627.0,466.0,679.0,205.0
2020-09-24 13:00:00,660.0,490.0,717.0,234.0
2020-09-24 14:00:00,655.0,481.0,712.0,307.0
2020-09-24 15:00:00,595.0,449.0,664.0,265.0
2020-09-24 16:00:00,443.0,369.0,548.0,125.0
2020-09-24 17:00:00,207.0,207.0,294.0,70.0
2020-09-24 18:00:00,55.0,30.0,70.0,14.0
2020-09-24 19:00:00,0.0,0.0,0.0,0.0
2020-09-24 20:00:00,0.0,0.0,0.0,0.0
2020-09-24 21:00:00,0.0,0.0,0.0,0.0
2020-09-24 22:00:00,0.0,0.0,0.0,0.0
2020-09-24 23:00:00,0.0,0.0,0.0,0.0
2020-09-25 00:00:00,0.0,0.0,0.0,0.0
2020-09-25 01:00:00,0.0,0.0,0.0,0.0
2020-09-25 02:00:00,0.0,0.0,0.0,0.0
2020-09-25 03:00:00,0.0,0.0,0.0,0.0
2020-09-25 04:00:00,0.0,0.0,0.0,0.0
2020-09-25 05:00:00,0.0,0.0,0.0,0.0
2020-09-25 06:00:00,0.0,0.0,0.0,0.0
2020-09-25 07:00:00,1.0,0.0,0.0,2.0
2020-09-25 08:00:00,40.0,23.0,32.0,27.0
2020-09-25 09:00:00,227.0,156.0,236.0,20.0
2020-09-25 10:00:00,371.0,273.0,395.0,50.0
2020-09-25 11:00:00,500.0,366.0,529.0,142.0
2020-09-25 12:00:00,570.0,394.0,648.0,123.0
2020-09-25 13:00:00,503.0,431.0,547.0,199.0
2020-09-25 14:00:00,574.0,455.0,625.0,217.0
2020-09-25 15:00:00,366.0,281.0,409.0,235.0
2020-09-25 16:00:00,424.0,371.0,544.0,204.0
2020-09-25 17:00:00,229.0,228.0,342.0,103.0
2020-09-25 18:00:00,39.0,29.0,47.0,22.0
2020-09-25 19:00:00,0.0,0.0,0.0,0.0
2020-09-25 20:00:00,0.0,0.0,0.0,0.0
2020-09-25 21:00:00,0.0,0.0,0.0,0.0
2020-09-25 22:00:00,0.0,0.0,0.0,0.0
2020-09-25 23:00:00,0.0,0.0,0.0,0.0
2020-09-26 00:00:00,0.0,0.0,0.0,0.0
2020-09-26 01:00:00,0.0,0.0,0.0,0.0
2020-09-26 02:00:00,0.0,0.0,0.0,0.0
2020-09-26 03:00:00,0.0,0.0,0.0,0.0
2020-09-26 04:00:00,0.0,0.0,0.0,0.0
2020-09-26 05:00:00,0.0,0.0,0.0,0.0
2020-09-26 06:00:00,0.0,0.0,0.0,0.0
2020-09-26 07:00:00,1.0,0.0,0.0,1.0
2020-09-26 08:00:00,57.0,37.0,50.0,34.0
2020-09-26 09:00:00,215.0,162.0,231.0,96.0
2020-09-26 10:00:00,298.0,216.0,320.0,184.0
2020-09-26 11:00:00,535.0,409.0,582.0,264.0
2020-09-26 12:00:00,617.0,463.0,665.0,319.0
2020-09-26 13:00:00,657.0,491.0,706.0,264.0
2020-09-26 14:00:00,647.0,486.0,698.0,268.0
2020-09-26 15:00:00,577.0,449.0,647.0,221.0
2020-09-26 16:00:00,412.0,364.0,534.0,229.0
2020-09-26 17:00:00,228.0,221.0,336.0,127.0
2020-09-26 18:00:00,70.0,45.0,111.0,20.0
2020-09-26 19:00:00,1.0,0.0,0.0,0.0
2020-09-26 20:00:00,0.0,0.0,0.0,0.0
2020-09-26 21:00:00,0.0,0.0,0.0,0.0
2020-09-26 22:00:00,0.0,0.0,0.0,0.0
2020-09-26 23:00:00,0.0,0.0,0.0,0.0
2020-09-27 00:00:00,0.0,0.0,0.0,0.0
2020-09-27 01:00:00,0.0,0.0,0.0,0.0
2020-09-27 02:00:00,0.0,0.0,0.0,0.0
2020-09-27 03:00:00,0.0,0.0,0.0,0.0
2020-09-27 04:00:00,0.0,0.0,0.0,0.0
2020-09-27 05:00:00,0.0,0.0,0.0,0.0
2020-09-27 06:00:00,0.0,0.0,0.0,0.0
2020-09-27 07:00:00,2.0,0.0,0.0,2.0
2020-09-27 08:00:00,48.0,32.0,40.0,49.0
2020-09-27 09:00:00,213.0,148.0,233.0,82.0
2020-09-27 10:00:00,400.0,297.0,434.0,68.0
2020-09-27 11:00:00,535.0,400.0,585.0,272.0
2020-09-27 12:00:00,622.0,460.0,678.0,262.0
2020-09-27 13:00:00,660.0,493.0,717.0,298.0
2020-09-27 14:00:00,648.0,482.0,707.0,250.0
2020-09-27 15:00:00,570.0,442.0,647.0,274.0
2020-09-27 16:00:00,413.0,361.0,544.0,133.0
2020-09-27 17:00:00,234.0,228.0,362.0,99.0
2020-09-27 18:00:00,72.0,46.0,117.0,21.0
2020-09-27 19:00:00,0.0,0.0,0.0,0.0
2020-09-27 20:00:00,0.0,0.0,0.0,0.0
2020-09-27 21:00:00,0.0,0.0,0.0,0.0
2020-09-27 22:00:00,0.0,0.0,0.0,0.0
2020-09-27 23:00:00,0.0,0.0,0.0,0.0
2020-09-28 00:00:00,0.0,0.0,0.0,0.0
2020-09-28 01:00:00,0.0,0.0,0.0,0.0
2020-09-28 02:00:00,0.0,0.0,0.0,0.0
2020-09-28 03:00:00,0.0,0.0,0.0,0.0
2020-09-28 04:00:00,0.0,0.0,0.0,0.0
2020-09-28 05:00:00,0.0,0.0,0.0,0.0
2020-09-28 06:00:00,0.0,0.0,0.0,0.0
2020-09-28 07:00:00,2.0,1.0,0.0,2.0
2020-09-28 08:00:00,51.0,32.0,41.0,44.0
2020-09-28 09:00:00,211.0,142.0,230.0,128.0
2020-09-28 10:00:00,389.0,287.0,428.0,237.0
2020-09-28 11:00:00,522.0,389.0,573.0,290.0
2020-09-28 12:00:00,609.0,448.0,658.0,303.0
2020-09-28 13:00:00,657.0,485.0,707.0,316.0
2020-09-28 14:00:00,613.0,467.0,665.0,323.0
2020-09-28 15:00:00,532.0,417.0,605.0,269.0
2020-09-28 16:00:00,389.0,337.0,508.0,198.0
2020-09-28 17:00:00,220.0,208.0,325.0,114.0
2020-09-28 18:00:00,63.0,42.0,95.0,19.0
2020-09-28 19:00:00,1.0,0.0,0.0,0.0
2020-09-28 20:00:00,0.0,0.0,0.0,0.0
2020-09-28 21:00:00,0.0,0.0,0.0,0.0
2020-09-28 22:00:00,0.0,0.0,0.0,0.0
2020-09-28 23:00:00,0.0,0.0,0.0,0.0
2020-09-29 00:00:00,0.0,0.0,0.0,0.0
2020-09-29 01:00:00,0.0,0.0,0.0,0.0
2020-09-29 02:00:00,0.0,0.0,0.0,0.0
2020-09-29 03:00:00,0.0,0.0,0.0,0.0
2020-09-29 04:00:00,0.0,0.0,0.0,0.0
2020-09-29 05:00:00,0.0,0.0,0.0,0.0
2020-09-29 06:00:00,0.0,0.0,0.0,0.0
2020-09-29 07:00:00,4.0,1.0,0.0,2.0
2020-09-29 08:00:00,57.0,36.0,48.0,44.0
2020-09-29 09:00:00,137.0,99.0,149.0,139.0
2020-09-29 10:00:00,320.0,225.0,348.0,226.0
2020-09-29 11:00:00,485.0,354.0,525.0,282.0
2020-09-29 12:00:00,457.0,359.0,495.0,317.0
2020-09-29 13:00:00,314.0,243.0,334.0,324.0
2020-09-29 14:00:00,421.0,306.0,452.0,316.0
2020-09-29 15:00:00,418.0,315.0,464.0,256.0
2020-09-29 16:00:00,196.0,152.0,219.0,178.0
2020-09-29 17:00:00,103.0,74.0,113.0,117.0
2020-09-29 18:00:00,48.0,34.0,51.0,17.0
2020-09-29 19:00:00,0.0,0.0,0.0,0.0
2020-09-29 20:00:00,0.0,0.0,0.0,0.0
2020-09-29 21:00:00,0.0,0.0,0.0,0.0
2020-09-29 22:00:00,0.0,0.0,0.0,0.0
2020-09-29 23:00:00,0.0,0.0,0.0,0.0
2020-09-30 00:00:00,0.0,0.0,0.0,0.0
2020-09-30 01:00:00,0.0,0.0,0.0,0.0
2020-09-30 02:00:00,0.0,0.0,0.0,0.0
2020-09-30 03:00:00,0.0,0.0,0.0,0.0
2020-09-30 04:00:00,0.0,0.0,0.0,0.0
2020-09-30 05:00:00,0.0,0.0,0.0,0.0
2020-09-30 06:00:00,0.0,0.0,0.0,0.0
2020-09-30 07:00:00,2.0,0.0,0.0,1.0
2020-09-30 08:00:00,31.0,17.0,19.0,31.0
2020-09-30 09:00:00,160.0,116.0,173.0,117.0
2020-09-30 10:00:00,250.0,235.0,262.0,168.0
2020-09-30 11:00:00,482.0,356.0,514.0,211.0
2020-09-30 12:00:00,562.0,404.0,611.0,313.0
2020-09-30 13:00:00,588.0,437.0,638.0,334.0
2020-09-30 14:00:00,577.0,432.0,640.0,320.0
2020-09-30 15:00:00,496.0,392.0,567.0,282.0
2020-09-30 16:00:00,350.0,316.0,438.0,219.0
2020-09-30 17:00:00,191.0,141.0,228.0,117.0
2020-09-30 18:00:00,54.0,38.0,66.0,13.0
2020-09-30 19:00:00,0.0,0.0,0.0,0.0
2020-09-30 20:00:00,0.0,0.0,0.0,0.0
2020-09-30 21:00:00,0.0,0.0,0.0,0.0
2020-09-30 22:00:00,0.0,0.0,0.0,0.0
2020-09-30 23:00:00,0.0,0.0,0.0,0.0
2020-10-01 00:00:00,0.0,0.0,0.0,0.0
2020-10-01 01:00:00,0.0,0.0,0.0,0.0
2020-10-01 02:00:00,0.0,0.0,0.0,0.0
2020-10-01 03:00:00,0.0,0.0,0.0,0.0
2020-10-01 04:00:00,0.0,0.0,0.0,0.0
2020-10-01 05:00:00,0.0,0.0,0.0,0.0
2020-10-01 06:00:00,0.0,0.0,0.0,0.0
2020-10-01 07:00:00,1.0,0.0,0.0,0.0
2020-10-01 08:00:00,57.0,36.0,50.0,39.0
2020-10-01 09:00:00,85.0,65.0,92.0,125.0
2020-10-01 10:00:00,170.0,105.0,181.0,189.0
2020-10-01 11:00:00,245.0,175.0,278.0,140.0
2020-10-01 12:00:00,472.0,309.0,517.0,195.0
2020-10-01 13:00:00,579.0,408.0,630.0,336.0
2020-10-01 14:00:00,613.0,429.0,689.0,263.0
2020-10-01 15:00:00,520.0,408.0,614.0,175.0
2020-10-01 16:00:00,359.0,317.0,485.0,174.0
2020-10-01 17:00:00,192.0,185.0,281.0,95.0
2020-10-01 18:00:00,43.0,33.0,50.0,13.0
2020-10-01 19:00:00,0.0,0.0,0.0,0.0
2020-10-01 20:00:00,0.0,0.0,0.0,0.0
2020-10-01 21:00:00,0.0,0.0,0.0,0.0
2020-10-01 22:00:00,0.0,0.0,0.0,0.0
2020-10-01 23:00:00,0.0,0.0,0.0,0.0
2020-10-02 00:00:00,0.0,0.0,0.0,0.0
2020-10-02 01:00:00,0.0,0.0,0.0,0.0
2020-10-02 02:00:00,0.0,0.0,0.0,0.0
2020-10-02 03:00:00,0.0,0.0,0.0,0.0
2020-10-02 04:00:00,0.0,0.0,0.0,0.0
2020-10-02 05:00:00,0.0,0.0,0.0,0.0
2020-10-02 06:00:00,0.0,0.0,0.0,0.0
2020-10-02 07:00:00,1.0,0.0,0.0,2.0
2020-10-02 08:00:00,50.0,31.0,40.0,44.0
2020-10-02 09:00:00,198.0,133.0,218.0,127.0
2020-10-02 10:00:00,267.0,213.0,293.0,219.0
2020-10-02 11:00:00,441.0,290.0,511.0,273.0
2020-10-02 12:00:00,464.0,332.0,553.0,311.0
2020-10-02 13:00:00,543.0,394.0,599.0,321.0
2020-10-02 14:00:00,313.0,242.0,346.0,302.0
2020-10-02 15:00:00,93.0,76.0,104.0,263.0
2020-10-02 16:00:00,18.0,10.0,4.0,201.0
2020-10-02 17:00:00,3.0,1.0,0.0,102.0
2020-10-02 18:00:00,0.0,0.0,0.0,13.0
2020-10-02 19:00:00,0.0,0.0,0.0,0.0
2020-10-02 20:00:00,0.0,0.0,0.0,0.0
2020-10-02 21:00:00,0.0,0.0,0.0,0.0
2020-10-02 22:00:00,0.0,0.0,0.0,0.0
2020-10-02 23:00:00,0.0,0.0,0.0,0.0
2020-10-03 00:00:00,0.0,0.0,0.0,0.0
2020-10-03 01:00:00,0.0,0.0,0.0,0.0
2020-10-03 02:00:00,0.0,0.0,0.0,0.0
2020-10-03 03:00:00,0.0,0.0,0.0,0.0
2020-10-03 04:00:00,0.0,0.0,0.0,0.0
2020-10-03 05:00:00,0.0,0.0,0.0,0.0
2020-10-03 06:00:00,0.0,0.0,0.0,0.0
2020-10-03 07:00:00,0.0,0.0,0.0,0.0
2020-10-03 08:00:00,15.0,8.0,6.0,2.0
2020-10-03 09:00:00,46.0,30.0,47.0,24.0
2020-10-03 10:00:00,111.0,84.0,120.0,99.0
2020-10-03 11:00:00,253.0,178.0,264.0,185.0
2020-10-03 12:00:00,371.0,265.0,403.0,271.0
2020-10-03 13:00:00,565.0,428.0,622.0,285.0
2020-10-03 14:00:00,545.0,407.0,595.0,248.0
2020-10-03 15:00:00,404.0,313.0,446.0,253.0
2020-10-03 16:00:00,156.0,122.0,174.0,187.0
2020-10-03 17:00:00,90.0,66.0,99.0,86.0
2020-10-03 18:00:00,19.0,13.0,13.0,8.0
2020-10-03 19:00:00,0.0,0.0,0.0,0.0
2020-10-03 20:00:00,0.0,0.0,0.0,0.0
2020-10-03 21:00:00,0.0,0.0,0.0,0.0
2020-10-03 22:00:00,0.0,0.0,0.0,0.0
2020-10-03 23:00:00,0.0,0.0,0.0,0.0
2020-10-04 00:00:00,0.0,0.0,0.0,0.0
2020-10-04 01:00:00,0.0,0.0,0.0,0.0
2020-10-04 02:00:00,0.0,0.0,0.0,0.0
2020-10-04 03:00:00,0.0,0.0,0.0,0.0
2020-10-04 04:00:00,0.0,0.0,0.0,0.0
2020-10-04 05:00:00,0.0,0.0,0.0,0.0
2020-10-04 06:00:00,0.0,0.0,0.0,0.0
2020-10-04 07:00:00,1.0,0.0,0.0,0.0
2020-10-04 08:00:00,16.0,8.0,2.0,4.0
2020-10-04 09:00:00,54.0,36.0,48.0,43.0
2020-10-04 10:00:00,225.0,135.0,231.0,123.0
2020-10-04 11:00:00,498.0,354.0,535.0,218.0
2020-10-04 12:00:00,588.0,438.0,640.0,185.0
2020-10-04 13:00:00,512.0,381.0,553.0,111.0
2020-10-04 14:00:00,481.0,347.0,530.0,202.0
2020-10-04 15:00:00,327.0,247.0,366.0,227.0
2020-10-04 16:00:00,182.0,142.0,202.0,79.0
2020-10-04 17:00:00,58.0,44.0,58.0,29.0
2020-10-04 18:00:00,11.0,6.0,1.0,1.0
2020-10-04 19:00:00,0.0,0.0,0.0,0.0
2020-10-04 20:00:00,0.0,0.0,0.0,0.0
2020-10-04 21:00:00,0.0,0.0,0.0,0.0
2020-10-04 22:00:00,0.0,0.0,0.0,0.0
2020-10-04 23:00:00,0.0,0.0,0.0,0.0
2020-10-05 00:00:00,0.0,0.0,0.0,0.0
2020-10-05 01:00:00,0.0,0.0,0.0,0.0
2020-10-05 02:00:00,0.0,0.0,0.0,0.0
2020-10-05 03:00:00,0.0,0.0,0.0,0.0
2020-10-05 04:00:00,0.0,0.0,0.0,0.0
2020-10-05 05:00:00,0.0,0.0,0.0,0.0
2020-10-05 06:00:00,0.0,0.0,0.0,0.0
2020-10-05 07:00:00,2.0,0.0,0.0,1.0
2020-10-05 08:00:00,56.0,34.0,48.0,43.0
2020-10-05 09:00:00,206.0,143.0,228.0,143.0
2020-10-05 10:00:00,331.0,251.0,370.0,240.0
2020-10-05 11:00:00,507.0,362.0,550.0,303.0
2020-10-05 12:00:00,649.0,485.0,697.0,332.0
2020-10-05 13:00:00,671.0,498.0,713.0,342.0
2020-10-05 14:00:00,613.0,511.0,699.0,324.0
2020-10-05 15:00:00,534.0,422.0,631.0,283.0
2020-10-05 16:00:00,372.0,361.0,518.0,216.0
2020-10-05 17:00:00,181.0,174.0,277.0,107.0
2020-10-05 18:00:00,37.0,28.0,57.0,9.0
2020-10-05 19:00:00,0.0,0.0,0.0,0.0
2020-10-05 20:00:00,0.0,0.0,0.0,0.0
2020-10-05 21:00:00,0.0,0.0,0.0,0.0
2020-10-05 22:00:00,0.0,0.0,0.0,0.0
2020-10-05 23:00:00,0.0,0.0,0.0,0.0
2020-10-06 00:00:00,0.0,0.0,0.0,0.0
2020-10-06 01:00:00,0.0,0.0,0.0,0.0
2020-10-06 02:00:00,0.0,0.0,0.0,0.0
2020-10-06 03:00:00,0.0,0.0,0.0,0.0
2020-10-06 04:00:00,0.0,0.0,0.0,0.0
2020-10-06 05:00:00,0.0,0.0,0.0,0.0
2020-10-06 06:00:00,0.0,0.0,0.0,0.0
2020-10-06 07:00:00,1.0,0.0,0.0,1.0
2020-10-06 08:00:00,52.0,30.0,45.0,39.0
2020-10-06 09:00:00,222.0,145.0,242.0,135.0
2020-10-06 10:00:00,411.0,298.0,449.0,227.0
2020-10-06 11:00:00,548.0,415.0,602.0,286.0
2020-10-06 12:00:00,650.0,485.0,701.0,319.0
2020-10-06 13:00:00,677.0,508.0,734.0,331.0
2020-10-06 14:00:00,669.0,507.0,737.0,320.0
2020-10-06 15:00:00,556.0,463.0,679.0,282.0
2020-10-06 16:00:00,383.0,374.0,552.0,212.0
2020-10-06 17:00:00,231.0,224.0,361.0,99.0
